Estacao;Data da Coleta;Velocidade Vento 10/5m;Velocidade Vento 2m;Direção do Vento;Radiação Solar;Radiação Solar Refletida;Fluxo de Calor no Solo;Umidade Relativa do Ar;Temperatura do Ar;Temperatura do Solo 3cm;Temperatura do Solo 6cm;Temperatura do Solo 18cm;Pressão Atmosférica;Precipitação
Ribeirão Preto;2014-01-01 20:00:00;0;0;0;0;0;-0.267;93;22.04;29.29;28.72;28.13;944;0
Ribeirão Preto;2014-01-01 21:00:00;0;0;0;0;0;0.791;94.1;21.74;28.95;28.67;28.18;945;0
Ribeirão Preto;2014-01-01 22:00:00;0;0;0;0;0;0.778;94.6;21.41;28.68;28.59;28.18;946;0
Ribeirão Preto;2014-01-01 23:00:00;0;0;0;0;0;0.573;94.8;21.25;28.42;28.51;28.23;947;0
Ribeirão Preto;2014-01-02 00:00:00;1.034;0;69.15;0;0;0.523;94.7;21.12;28.19;28.44;28.24;947;0
Ribeirão Preto;2014-01-02 01:00:00;2.683;0.043;19.88;0;0;1.26;92.7;20.94;27.98;28.35;28.24;946;0
Ribeirão Preto;2014-01-02 02:00:00;0.334;0;36.39;0;0;1.196;92.9;20.61;27.76;28.26;28.27;945;0
Ribeirão Preto;2014-01-02 03:00:00;0.002;0;55.76;0;0;0.708;94.3;20.34;27.58;28.19;28.29;945;0
Ribeirão Preto;2014-01-02 04:00:00;0.757;0;77.87;0;0;0.837;94.9;20.01;27.4;28.1;28.29;945;0
Ribeirão Preto;2014-01-02 05:00:00;0.115;0;81.4;0;0;1.452;95.5;19.86;27.25;28.02;28.29;946;0
Ribeirão Preto;2014-01-02 06:00:00;0.137;0;93.6;4.261;0;1.354;95.8;19.77;27.11;27.92;28.29;946;0
Ribeirão Preto;2014-01-02 07:00:00;0.087;0;114.1;68.15;0;1.638;95.9;20.21;27.03;27.86;28.29;947;0
Ribeirão Preto;2014-01-02 08:00:00;0.996;0;1.959;246.2;0;2.165;94.3;21.82;27.12;27.77;28.28;945;0
Ribeirão Preto;2014-01-02 09:00:00;1.792;0;1.032;398.1;0;-1.804;83.5;23.96;27.59;27.7;28.24;943;0
Ribeirão Preto;2014-01-02 10:00:00;1.641;0;0.894;655.1;0;-16.24;71.6;25.9;28.56;27.66;28.23;941;0
Ribeirão Preto;2014-01-02 11:00:00;1.096;0.182;0.812;801;0;-27.34;63.12;27.72;30.07;27.66;28.23;939;0
Ribeirão Preto;2014-01-02 12:00:00;2.586;0.001;0.811;871;0;-10.02;58.62;28.86;31.52;27.72;28.23;938;0
Ribeirão Preto;2014-01-02 13:00:00;2.431;0.014;0.791;878;0;10.81;56.09;29.87;32.77;27.87;28.23;937;0
Ribeirão Preto;2014-01-02 14:00:00;2.236;0.038;0.776;774.7;0;6.544;53.22;30.83;33.73;28.1;28.2;936;0
Ribeirão Preto;2014-01-02 15:00:00;2.571;0.078;0.766;689.4;0;-3.611;48.48;31.48;34.17;28.36;28.18;935;0
Ribeirão Preto;2014-01-02 16:00:00;2.122;0.017;0.783;569;0;-10.04;47.57;31.72;34.18;28.65;28.19;934;0
Ribeirão Preto;2014-01-02 17:00:00;0.214;0;0.717;116.9;0;-10.35;52.56;30.36;33.78;28.92;28.21;933;0
Ribeirão Preto;2014-01-02 18:00:00;0.067;0;0.714;120.2;0;-5.159;56.28;29.8;32.89;29.14;28.23;934;0
Ribeirão Preto;2014-01-02 19:00:00;2.216;0;0.812;31.51;0;-2.714;67.53;27.23;32.19;29.29;28.23;935;0
Ribeirão Preto;2014-01-02 20:00:00;0.267;0;0.827;0;0;-1.814;73.59;25.83;31.41;29.36;28.26;937;0
Ribeirão Preto;2014-01-02 21:00:00;0;0;0;0;0;-1.184;77.48;25.17;30.7;29.36;28.29;939;0
Ribeirão Preto;2014-01-02 22:00:00;0;0;0;0;0;-1.168;81.8;24.31;30.15;29.36;28.34;941;0
Ribeirão Preto;2014-01-02 23:00:00;0;0;0;0;0;-0.631;83.8;23.4;29.68;29.29;28.35;942;0
Ribeirão Preto;2014-01-03 00:00:00;0;0;0;0;0;-0.401;82.5;22.74;29.27;29.22;28.4;942;0
Ribeirão Preto;2014-01-03 01:00:00;0;0;0;0;0;-0.146;84.7;22.17;28.89;29.13;28.43;942;0
Ribeirão Preto;2014-01-03 02:00:00;0;0;0;0;0;0.145;88.9;21.64;28.58;29.03;28.46;942;0
Ribeirão Preto;2014-01-03 03:00:00;0;0;0;0;0;0.116;86.6;21.75;28.31;28.93;28.47;943;0
Ribeirão Preto;2014-01-03 04:00:00;0;0;0;0;0;0.151;88.7;21.34;28.07;28.81;28.51;943;0
Ribeirão Preto;2014-01-03 05:00:00;0;0;0;0;0;0.341;88.7;21.15;27.84;28.71;28.52;944;0
Ribeirão Preto;2014-01-03 06:00:00;0.003;0;0;5.295;0;0.685;89.6;20.76;27.66;28.6;28.52;945;0
Ribeirão Preto;2014-01-03 07:00:00;0;0;0;79.69;0;1.14;89.4;21.9;27.55;28.5;28.52;945;0
Ribeirão Preto;2014-01-03 08:00:00;0.001;0;0;264;0;1.294;77.38;24.64;27.64;28.41;28.51;943;0
Ribeirão Preto;2014-01-03 09:00:00;0.507;0;0.762;459.3;0;-5.992;66.82;26.86;28.1;28.33;28.52;941;0
Ribeirão Preto;2014-01-03 10:00:00;0.974;0.01;0.734;637.6;0;-20.03;61.09;28.88;29.07;28.24;28.52;940;0
Ribeirão Preto;2014-01-03 11:00:00;0.914;0.001;0.735;746.9;0;-24.96;53.87;30.47;30.56;28.23;28.51;938;0
Ribeirão Preto;2014-01-03 12:00:00;1.977;0.122;0.744;895;0;-9.08;49.48;31.43;32.07;28.32;28.51;937;0
Ribeirão Preto;2014-01-03 13:00:00;2.362;0.283;0.793;909;0;9.73;46.5;32.19;33.54;28.46;28.51;937;0
Ribeirão Preto;2014-01-03 14:00:00;2.292;0.307;0.787;810;0;7.403;43.13;32.89;34.53;28.68;28.49;936;0
Ribeirão Preto;2014-01-03 15:00:00;2.066;0.073;0.813;793.7;0;-2.476;39.2;33.72;35.01;28.94;28.48;935;0
Ribeirão Preto;2014-01-03 16:00:00;2.201;0.018;0.796;628.3;0;-12.58;40.78;33.53;35.15;29.24;28.5;934;0
Ribeirão Preto;2014-01-03 17:00:00;1.536;0.012;0.795;446.5;0;-15.06;41.32;33.59;34.8;29.51;28.51;933;0
Ribeirão Preto;2014-01-03 18:00:00;3.76;0.362;0.757;205;0;-7.425;52.11;29.7;33.97;29.74;28.51;933;0
Ribeirão Preto;2014-01-03 19:00:00;0.453;0;0.767;43.69;0;-3.179;61.79;27.93;32.9;29.9;28.56;935;0
Ribeirão Preto;2014-01-03 20:00:00;0.106;0;0.856;0;0;-2.351;70.43;26.4;31.99;30;28.57;937;0
Ribeirão Preto;2014-01-03 21:00:00;0.042;0;0.88;0;0;-1.112;72.8;25.95;31.23;30.02;28.61;939;0
Ribeirão Preto;2014-01-03 22:00:00;0;0;0;0;0;-0.371;79.58;25.37;30.72;29.94;28.65;941;0
Ribeirão Preto;2014-01-03 23:00:00;0.788;0.004;0.811;0;0;-0.142;68.87;26.14;30.38;29.89;28.69;943;0
Ribeirão Preto;2014-01-04 00:00:00;0.47;0;0.843;0;0;0.434;71.21;25.39;30.02;29.8;28.73;943;0
Ribeirão Preto;2014-01-04 01:00:00;2.709;0.29;0.905;0;0;1.009;76.78;24.32;29.68;29.71;28.76;943;0
Ribeirão Preto;2014-01-04 02:00:00;0.21;0;0.923;0;0;0.713;80.7;23.35;29.39;29.61;28.8;944;0
Ribeirão Preto;2014-01-04 03:00:00;2.715;0.503;0.963;0;0;0.922;80.1;23.07;29.12;29.52;28.8;944;0
Ribeirão Preto;2014-01-04 04:00:00;3.322;0.065;0.935;0;0;1.677;79.1;23.03;28.85;29.42;28.84;944;0
Ribeirão Preto;2014-01-04 05:00:00;1.772;0;0.903;0;0;1.465;77.99;22.53;28.63;29.31;28.86;945;0
Ribeirão Preto;2014-01-04 06:00:00;0.289;0;0.918;5.276;0;1.037;76.21;22.47;28.41;29.21;28.86;946;0
Ribeirão Preto;2014-01-04 07:00:00;1.091;0;0.939;80.7;0;0.434;80.6;22.59;28.25;29.11;28.86;946;0
Ribeirão Preto;2014-01-04 08:00:00;0.841;0;0.826;286.4;0;1.035;70.34;24.97;28.31;29.01;28.87;945;0
Ribeirão Preto;2014-01-04 09:00:00;0.907;0;0.474;485.8;0;-5.986;61.04;27.44;28.72;28.92;28.9;942;0
Ribeirão Preto;2014-01-04 10:00:00;2.576;2.286;0.465;664.4;0;-16.24;59.18;28.68;29.75;28.86;28.89;940;0
Ribeirão Preto;2014-01-04 11:00:00;2.806;2.202;0.457;803;0;-20.33;57.4;30.14;31.24;28.8;28.86;939;0
Ribeirão Preto;2014-01-04 12:00:00;2.724;2.234;0.457;850;0;-3.763;51.07;31.6;32.9;28.89;28.85;939;0
Ribeirão Preto;2014-01-04 13:00:00;1.594;1.498;0.469;701.1;0;10.81;46.48;32.29;34.22;29.01;28.85;938;0
Ribeirão Preto;2014-01-04 14:00:00;2.107;2.104;0.475;861;0;6.558;29.03;34.05;34.7;29.2;28.85;937;0
Ribeirão Preto;2014-01-04 15:00:00;0.837;0.783;0.455;446.8;0;-3.325;31.54;33.98;35.01;29.44;28.85;935;0
Ribeirão Preto;2014-01-04 16:00:00;0.941;0;0.453;490.7;0;-9.81;32.52;34.04;34.55;29.67;28.85;935;0
Ribeirão Preto;2014-01-04 17:00:00;0.639;0.599;0.443;239.4;0;-11.12;32.22;34.07;34.09;29.88;28.85;933;0
Ribeirão Preto;2014-01-04 18:00:00;1.157;0.79;0.439;58.35;0;-4.708;39.99;32.18;33.45;30.03;28.87;934;0
Ribeirão Preto;2014-01-04 19:00:00;2.574;2.241;0.448;11.02;0;-1.108;54.96;27.94;32.58;30.14;28.91;936;0
Ribeirão Preto;2014-01-04 20:00:00;4.532;2.595;0.468;0;0;0.741;59.86;26.77;31.62;30.15;28.91;938;0
Ribeirão Preto;2014-01-04 21:00:00;6.764;3.643;0.481;0;0;1.731;63.49;26.02;30.86;30.15;28.95;941;0
Ribeirão Preto;2014-01-04 22:00:00;6.317;3.533;0.542;0;0;2.02;70.43;24.64;30.23;30.09;28.97;942;0
Ribeirão Preto;2014-01-04 23:00:00;4.549;2.42;0.631;0;0;1.994;77.78;23.71;29.75;29.99;29.03;944;0
Ribeirão Preto;2014-01-05 00:00:00;3.806;2.77;0.701;0;0;1.994;81.1;22.86;29.4;29.87;29.03;945;0
Ribeirão Preto;2014-01-05 01:00:00;3.314;1.328;0.96;0;0;1.994;85.4;22.03;29.1;29.75;29.07;945;0
Ribeirão Preto;2014-01-05 02:00:00;3.56;1.585;0.898;0;0;2.044;84.9;21.91;28.85;29.62;29.09;945;0
Ribeirão Preto;2014-01-05 03:00:00;3.082;0.05;1.277;0;0;1.994;87.6;21.32;28.64;29.5;29.09;945;0
Ribeirão Preto;2014-01-05 04:00:00;3.592;0.95;1.137;0;0;1.994;86.9;21.36;28.44;29.38;29.09;945;0
Ribeirão Preto;2014-01-05 05:00:00;3.256;0.613;1.313;0;0;1.994;87.2;21.08;28.29;29.26;29.09;946;0
Ribeirão Preto;2014-01-05 06:00:00;2.626;0.026;1.436;4.778;0;1.898;86.8;21.07;28.09;29.15;29.09;947;0
Ribeirão Preto;2014-01-05 07:00:00;2.548;0;0.844;92.1;0;2.047;82.9;22.12;27.97;29.05;29.09;947;0
Ribeirão Preto;2014-01-05 08:00:00;3.055;0.064;0.62;275.5;0;1.344;71.51;24.48;28.1;28.94;29.08;947;0
Ribeirão Preto;2014-01-05 09:00:00;2.829;0.307;0.462;476.8;0;-5.307;59.29;26.85;28.53;28.86;29.08;945;0
Ribeirão Preto;2014-01-05 10:00:00;3.384;0.176;0.442;673.9;0;-16.59;49.86;28.72;29.38;28.8;29.08;943;0
Ribeirão Preto;2014-01-05 11:00:00;3.679;0.048;0.439;806;0;-19.03;41.72;30.49;30.56;28.8;29.06;942;0
Ribeirão Preto;2014-01-05 12:00:00;3.277;0.037;0.44;897;0;-9.18;37.33;31.4;31.81;28.81;29.02;941;0
Ribeirão Preto;2014-01-05 13:00:00;2.985;0.47;0.436;963;0;9.73;33.76;32.16;33.08;28.94;29.02;940;0
Ribeirão Preto;2014-01-05 14:00:00;2.154;0.072;0.435;574.4;0;-0.081;32.9;32.13;34.06;29.12;29.02;939;0
Ribeirão Preto;2014-01-05 15:00:00;1.368;0.098;0.439;707.1;0;-0.786;35.53;32.34;34.12;29.35;29.02;938;0
Ribeirão Preto;2014-01-05 16:00:00;0.659;0.085;0.43;512.9;0;-6.552;31.68;32.95;34.17;29.58;29.02;937;0
Ribeirão Preto;2014-01-05 17:00:00;1.582;0;0.43;487.3;0;-6.52;32.2;33.17;33.87;29.77;29.02;936;0
Ribeirão Preto;2014-01-05 18:00:00;0.731;0.037;0.44;193;0;-3.937;36.26;32.26;33.32;29.94;29.02;935;0
Ribeirão Preto;2014-01-05 19:00:00;1.767;0.709;0.433;32.79;0;-1.483;48.31;29.34;32.54;30.04;29.02;936;0
Ribeirão Preto;2014-01-05 20:00:00;3.724;2.205;4.126;0;0;27.33;84.8;20.75;31.04;30.12;29.03;939;10.16
Ribeirão Preto;2014-01-05 21:00:00;0.208;0;0.489;0;0;3.51;92.3;20.43;29.72;30.1;29.09;943;0
Ribeirão Preto;2014-01-05 22:00:00;0.179;0;0.549;0;0;0.124;91.9;20.63;29.38;29.99;29.09;945;0
Ribeirão Preto;2014-01-05 23:00:00;1.64;0;0.729;0;0;-0.134;89.5;20.57;29.07;29.84;29.14;946;0
Ribeirão Preto;2014-01-06 00:00:00;2.754;0.014;0.77;0;0;0.964;84;21.03;28.72;29.68;29.15;946;0
Ribeirão Preto;2014-01-06 01:00:00;2.022;0;0.8;0;0;0.769;86.9;20.72;28.44;29.54;29.16;947;0
Ribeirão Preto;2014-01-06 02:00:00;1.796;0;0.809;0;0;0.664;91;20.14;28.2;29.4;29.19;947;0
Ribeirão Preto;2014-01-06 03:00:00;1.674;0;0.834;0;0;0.44;90;20.29;27.99;29.26;29.2;946;0
Ribeirão Preto;2014-01-06 04:00:00;2.522;0.151;0.861;0;0;1.041;88.6;20.43;27.81;29.12;29.2;947;0
Ribeirão Preto;2014-01-06 05:00:00;2.03;0;1.051;0;0;1.528;91.3;19.89;27.68;29;29.18;947;0
Ribeirão Preto;2014-01-06 06:00:00;2.209;0;0.883;7.74;0;1.531;91.2;19.91;27.57;28.89;29.15;948;0
Ribeirão Preto;2014-01-06 07:00:00;1.859;0;0.848;105.2;0;1.843;83.6;21.43;27.46;28.78;29.15;948;0
Ribeirão Preto;2014-01-06 08:00:00;2.179;0;0.81;308.9;0;2.615;68.83;24.04;27.5;28.67;29.14;946;0
Ribeirão Preto;2014-01-06 09:00:00;3.009;0.001;0.757;505.3;0;-3.206;55.49;26.01;27.91;28.58;29.14;944;0
Ribeirão Preto;2014-01-06 10:00:00;3.048;0.582;0.745;670.5;0;-15.52;50.38;27.57;28.8;28.52;29.12;942;0
Ribeirão Preto;2014-01-06 11:00:00;2.302;1.865;0.752;831;0;-20.47;43.98;29.18;30.15;28.46;29.08;941;0
Ribeirão Preto;2014-01-06 12:00:00;1.777;1.414;0.766;842;0;-11.5;39.55;30.27;31.69;28.53;29.05;940;0
Ribeirão Preto;2014-01-06 13:00:00;2.032;1.44;0.771;744.9;0;5.255;34.58;30.75;32.93;28.63;29.02;939;0
Ribeirão Preto;2014-01-06 14:00:00;3.09;1.308;0.769;939;0;5.9;31.34;31.61;33.59;28.82;29.02;939;0
Ribeirão Preto;2014-01-06 15:00:00;2.894;0.206;0.747;806;0;-0.544;30.08;31.87;34.07;29.03;29.02;938;0
Ribeirão Preto;2014-01-06 16:00:00;2.991;0.115;0.607;667.4;0;-7.906;30.2;31.98;34.01;29.25;29.02;937;0
Ribeirão Preto;2014-01-06 17:00:00;3.522;0.796;0.517;407.7;0;-9.3;31.35;31.29;33.49;29.47;28.99;935;0
Ribeirão Preto;2014-01-06 18:00:00;2.341;0.803;0.496;188.9;0;-5.723;31.89;30.46;32.49;29.64;29.01;935;0
Ribeirão Preto;2014-01-06 19:00:00;1.186;0.051;0.487;49.96;0;-3.627;36.09;28.7;31.54;29.73;29.02;936;0
Ribeirão Preto;2014-01-06 20:00:00;0.357;0;0.471;0;0;-2.466;49.61;25.81;30.72;29.8;29.02;938;0
Ribeirão Preto;2014-01-06 21:00:00;2;0.001;0.466;0;0;-0.998;54.48;24.64;30.03;29.74;29.02;940;0
Ribeirão Preto;2014-01-06 22:00:00;0.58;0;0.454;0;0;-0.815;57.51;24;29.46;29.69;29.04;943;0
Ribeirão Preto;2014-01-06 23:00:00;0;0;0;0;0;-0.414;60.39;23.44;28.96;29.59;29.09;944;0
Ribeirão Preto;2014-01-07 01:00:00;0;0;0;0;0;0.484;66.05;21.84;28.2;29.35;29.09;945;0
Ribeirão Preto;2014-01-07 02:00:00;0;0;0;0;0;0.164;62.32;22.18;27.9;29.22;29.12;945;0
Ribeirão Preto;2014-01-07 03:00:00;0.001;0;0.492;0;0;0.198;64.78;21.48;27.63;29.09;29.14;945;0
Ribeirão Preto;2014-01-07 04:00:00;0;0;0;0;0;0.484;72.78;19.94;27.4;28.97;29.13;945;0
Ribeirão Preto;2014-01-07 05:00:00;0.001;0;0.492;0;0;0.441;71.2;19.81;27.2;28.84;29.11;946;0
Ribeirão Preto;2014-01-07 06:00:00;0;0;0;5.586;0;0.247;73.77;19.4;27.01;28.72;29.09;947;0
Ribeirão Preto;2014-01-07 07:00:00;0;0;0;62.21;0;1.144;71.71;20.74;26.88;28.6;29.09;947;0
Ribeirão Preto;2014-01-07 08:00:00;0.916;0.173;0.448;289.6;0;2.714;62.64;23.67;26.96;28.48;29.08;946;0
Ribeirão Preto;2014-01-07 09:00:00;2.334;1.191;0.434;491.5;0;-2.584;52.7;25.82;27.38;28.37;29.08;944;0
Ribeirão Preto;2014-01-07 10:00:00;2.859;0.785;0.429;676.2;0;-18.08;47.06;27.44;28.31;28.31;29.03;942;0
Ribeirão Preto;2014-01-07 11:00:00;2.939;0.113;0.427;780.7;0;-19.5;44.75;28.63;29.54;28.24;29.02;941;0
Ribeirão Preto;2014-01-07 12:00:00;3.424;0.111;0.433;754.2;0;-11.93;37.91;29.77;30.77;28.31;29.02;940;0
Ribeirão Preto;2014-01-07 13:00:00;3.073;0.082;0.431;964;0;7.398;36.23;30.69;31.74;28.41;28.98;940;0
Ribeirão Preto;2014-01-07 14:00:00;1.09;0.01;0.432;657.8;0;-1.429;37.1;30.68;32.99;28.59;28.97;939;0
Ribeirão Preto;2014-01-07 15:00:00;1.518;0.001;0.436;941;0;1.417;35.35;32.02;33.42;28.81;28.94;937;0
Ribeirão Preto;2014-01-07 16:00:00;2.678;0.052;0.43;272.2;0;-2.864;52.97;27.88;33.71;29.04;28.91;936;0.762
Ribeirão Preto;2014-01-07 17:00:00;0.55;0;0.439;423.4;0;-3.791;38.25;30.4;32.85;29.27;28.91;936;0
Ribeirão Preto;2014-01-07 18:00:00;0.168;0;0.448;228.9;0;-5.413;36.42;30.89;32.21;29.44;28.91;935;0
Ribeirão Preto;2014-01-07 19:00:00;2.277;0;0.423;67.92;0;-3.523;51.92;28.23;31.57;29.56;28.91;935;0
Ribeirão Preto;2014-01-07 20:00:00;0.747;0;0.431;0;0;-2.525;60.05;25.81;30.91;29.59;28.96;937;0
Ribeirão Preto;2014-01-07 21:00:00;0;0;0;0;0;-2.247;59.18;25.15;30.22;29.59;28.97;939;0
Ribeirão Preto;2014-01-07 22:00:00;0;0;0;0;0;-1.419;59.16;24.77;29.62;29.58;28.98;941;0
Ribeirão Preto;2014-01-07 23:00:00;0;0;0;0;0;-0.723;62.19;24.09;29.14;29.5;29.03;942;0
Ribeirão Preto;2014-01-08 00:00:00;0;0;0;0;0;-0.328;67;23.09;28.74;29.41;29.03;943;0
Ribeirão Preto;2014-01-08 02:00:00;0.225;0;0.478;0;0;-0.279;70.08;21.92;28.15;29.2;29.06;944;0
Ribeirão Preto;2014-01-08 03:00:00;0;0;0;0;0;0.065;72.87;21.15;27.91;29.09;29.09;945;0
Ribeirão Preto;2014-01-08 04:00:00;0;0;0;0;0;-0.137;75.4;20.73;27.69;28.98;29.09;945;0
Ribeirão Preto;2014-01-08 05:00:00;0;0;0;0;0;0.07;77.55;20.1;27.45;28.87;29.09;946;0
Ribeirão Preto;2014-01-08 06:00:00;0.011;0;0;3.355;0;0.196;78.15;19.97;27.19;28.76;29.09;947;0
Ribeirão Preto;2014-01-08 07:00:00;0.013;0;0;80.9;0;1.001;78.76;20.66;27;28.65;29.08;947;0
Ribeirão Preto;2014-01-08 08:00:00;0.041;0.013;0.427;290.6;0;1.528;67.65;23.51;27.06;28.54;29.05;945;0
Ribeirão Preto;2014-01-08 09:00:00;1.606;0.028;0.433;460.5;0;-6.482;55.23;25.67;27.49;28.44;29.02;944;0
Ribeirão Preto;2014-01-08 10:00:00;3.025;0.248;0.431;692.7;0;-19.43;46.31;27.69;28.3;28.35;29.02;942;0
Ribeirão Preto;2014-01-08 11:00:00;3.799;0.256;0.434;847;0;-20.31;41.58;28.83;29.42;28.34;29.02;941;0
Ribeirão Preto;2014-01-08 12:00:00;3.377;0.154;0.43;997;0;-11.9;36.97;29.85;30.7;28.36;29;940;0
Ribeirão Preto;2014-01-08 13:00:00;1.994;0.032;0.436;888;0;3.395;36.29;30.38;32.18;28.49;28.97;939;0
Ribeirão Preto;2014-01-08 14:00:00;2.159;0.166;0.433;699;0;-2.39;36.28;30.65;33.09;28.66;28.96;938;0
Ribeirão Preto;2014-01-08 15:00:00;1.369;0.022;0.435;517.9;0;-7.844;37.03;30.35;33.09;28.9;28.92;938;0
Ribeirão Preto;2014-01-08 16:00:00;1.732;0.022;0.443;690.4;0;-11.62;34.44;31.31;32.84;29.14;28.91;937;0
Ribeirão Preto;2014-01-08 17:00:00;1.152;0.003;0.437;436.8;0;-11.53;34.6;31.05;32.73;29.33;28.91;935;0
Ribeirão Preto;2014-01-08 18:00:00;0.037;0;0.428;221;0;-6.88;36.16;30.88;32.15;29.5;28.91;935;0
Ribeirão Preto;2014-01-08 19:00:00;0;0;0;39.78;0;-3.884;44.11;28.93;31.5;29.61;28.92;935;0
Ribeirão Preto;2014-01-08 20:00:00;0;0;0;0;0;-1.833;50.36;26.37;30.77;29.7;28.97;937;0
Ribeirão Preto;2014-01-08 21:00:00;0;0;0;0;0;-0.636;53.82;25.38;30.05;29.7;28.97;939;0
Ribeirão Preto;2014-01-08 22:00:00;0.004;0.001;0.443;0;0;-0.282;61.62;24.2;29.5;29.66;29.01;941;0
Ribeirão Preto;2014-01-08 23:00:00;0;0;0;0;0;-0.044;68.74;23.26;29.08;29.58;29.03;943;0
Ribeirão Preto;2014-01-09 00:00:00;0;0;0;0;0;0;69.62;22.73;28.7;29.48;29.03;944;0
Ribeirão Preto;2014-01-09 01:00:00;0;0;0;0;0;0.463;65.79;22.95;28.36;29.38;29.08;944;0
Ribeirão Preto;2014-01-09 02:00:00;0.126;0;0.452;0;0;0.131;72.14;21.91;28.19;29.26;29.09;944;0
Ribeirão Preto;2014-01-09 03:00:00;0;0;0;0;0;0.407;70.61;21.82;27.97;29.15;29.09;944;0
Ribeirão Preto;2014-01-09 04:00:00;0;0;0;0;0;0.07;76.95;20.74;27.82;29.04;29.09;944;0
Ribeirão Preto;2014-01-09 05:00:00;0;0;0;0;0;0.395;77.91;20.73;27.61;28.93;29.09;945;0
Ribeirão Preto;2014-01-09 06:00:00;0.752;0;0.497;1.708;0;0.42;78.51;20.5;27.47;28.83;29.09;946;0
Ribeirão Preto;2014-01-09 07:00:00;0.138;0.024;0.441;65.22;0;0.796;72.26;21.21;27.32;28.73;29.09;947;0
Ribeirão Preto;2014-01-09 08:00:00;0;0;0;251.4;0;1.219;61.73;23.88;27.37;28.63;29.08;946;0
Ribeirão Preto;2014-01-09 09:00:00;0.208;0;0.444;423.9;0;-2.506;55.51;25.69;27.79;28.55;29.08;944;0
Ribeirão Preto;2014-01-09 10:00:00;0.029;0;0.434;559.9;0;-7.806;49.08;27.17;28.61;28.47;29.05;942;0
Ribeirão Preto;2014-01-09 11:00:00;0.904;0.001;0.438;685.6;0;-13.99;44.29;28.3;29.58;28.46;29.02;941;0
Ribeirão Preto;2014-01-09 12:00:00;1.829;0.071;0.435;825;0;-10.91;41.25;29.64;30.84;28.48;29.02;939;0
Ribeirão Preto;2014-01-09 13:00:00;1.626;0.044;0.437;933;0;6.576;34.55;30.45;32.05;28.58;29.02;938;0
Ribeirão Preto;2014-01-09 14:00:00;1.038;0.004;0.436;875;0;2.768;31.05;31.4;33.32;28.74;29;937;0
Ribeirão Preto;2014-01-09 15:00:00;1.272;0.008;0.438;802;0;-4.672;31.12;31.86;33.94;28.96;28.97;936;0
